07-10 08:57:34.971     0     0 I I00000/HiLog: ========Zeroth log of type: init
07-10 15:50:32.202   476  1998 E C01651/BundleMgrProxy: GetBundleInfoFromBMS: GetBundleInfo failed!bundleName is com.huawei.hmsapp.totemweather, userId is 100
07-10 15:50:32.202   476  1998 E C01651/DataProviderConfig: GetFromProxyData: Get bundleInfo failed! bundleName:com.huawei.hmsapp.totemweather, userId:100, visitedId:100, uri:******icIconInfo
07-10 15:50:32.202   476  1998 E C01651/DataShareServiceImpl: GetBMSAndMetaDataStatus: CalledInfo failed! token:0x2009e4cc,ret:1001,uri:******icIconInfo
07-10 15:50:32.202   476  1998 E C01651/DataShareServiceImpl: GetSilentProxyStatus: BMS or metaData not ready to complete, token:0x2009e4cc, uri:******icIconInfo
07-10 15:50:32.202  1340  1340 E A01c06/ICON: AppIconWeatherModel --> get weather info failed, code: 15700010, message: The DataShareHelper is not initialized successfully.
07-10 15:50:32.223   135 19371 E C02d66/XPerf: [InquiryOhImpl::ExtractStringValue] Canonical FilePath: /sys/class/ithermal/lpm/lpm_freq failed.
07-10 15:50:32.223   135 19371 E C02d66/XPerf: [InquiryOhImpl::ExtractStringValue] Canonical FilePath: /sys/class/power_supply/Battery/status failed.
07-10 15:50:32.311   249   490 I C02800/AccountManager: [][InitializeSetting:170] enter
07-10 15:50:32.312   249   490 I C02801/AccountManager: [][RegisterSettingObserver:156] [AccountSetting] Registering observer of 'accessibility_shortcut_enabled' in datashare:///com.ohos.settingsdata/entry/settingsdata/USER_SETTINGSDATA_SECURE_100?Proxy=true
07-10 15:50:32.312   249   490 E C02801/AccountManager: [][RegisterSettingObserver:162] [AccountSetting] Failed to register 'accessibility_shortcut_enabled' observer, error:19
07-10 15:50:32.312   249   490 I C02801/AccountManager: [][RegisterSettingObserver:156] [AccountSetting] Registering observer of 'accessibility_shortcut_enabled_on_lock_screen' in datashare:///com.ohos.settingsdata/entry/settingsdata/USER_SETTINGSDATA_SECURE_100?Proxy=true
07-10 15:50:32.312   249   490 E C02801/AccountManager: [][RegisterSettingObserver:162] [AccountSetting] Failed to register 'accessibility_shortcut_enabled_on_lock_screen' observer, error:19
07-10 15:50:32.312   249   490 I C02801/AccountManager: [][RegisterSettingObserver:156] [AccountSetting] Registering observer of 'accessibility_shortcut_timeout' in datashare:///com.ohos.settingsdata/entry/settingsdata/USER_SETTINGSDATA_SECURE_100?Proxy=true
07-10 15:50:32.312   249   490 E C02801/AccountManager: [][RegisterSettingObserver:162] [AccountSetting] Failed to register 'accessibility_shortcut_timeout' observer, error:19
07-10 15:50:32.312   249   490 I C02800/AccountManager: [][InitializeSetting] leave
07-10 15:50:32.312   249   490 I C02801/TouchDrawingManager: [][CreateObserver:217] Setup observer of show-touch-track
07-10 15:50:32.312   249   490 E C02801/TouchDrawingManager: [][CreateBubbleObserver:251] Register setting observer failed, ret:19
07-10 15:50:32.312   249   490 I C02801/TouchDrawingManager: [][CreateObserver:222] Setup observer of show-touch-position
07-10 15:50:32.312   249   490 E C02801/TouchDrawingManager: [][CreatePointerObserver:277] Register setting observer failed, ret:19
07-10 15:50:32.312   249   490 E C02802/setting_DataShare: [][GetBoolValue:88] Get bool value fail
07-10 15:50:32.604 19376 19376 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19376 2000 2000] failed
07-10 15:50:32.604 19376 19376 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.604 19376 19376 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:32.611 19376 19376 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19376 2000 2000] failed
07-10 15:50:32.612 19376 19376 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.612 19376 19376 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:32.622  2409  2409 I C02500/Qemud: Guest heartbeat success.
07-10 15:50:32.792 19379 19379 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19379 2000 2000] failed
07-10 15:50:32.792 19379 19379 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.792 19379 19379 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:32.799 19382 19382 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19382 2000 2000] failed
07-10 15:50:32.800 19382 19382 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.800 19382 19382 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:32.800 19381 19381 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19381 2000 2000] failed
07-10 15:50:32.800 19381 19381 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.800 19381 19381 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:32.800 19383 19383 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19383 2000 2000] failed
07-10 15:50:32.800 19383 19383 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.800 19383 19383 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:32.810 19385 19385 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19385 2000 2000] failed
07-10 15:50:32.810 19385 19385 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.810 19385 19385 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:32.810 19384 19384 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19384 2000 2000] failed
07-10 15:50:32.810 19384 19384 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:32.810 19384 19384 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.042 19388 19388 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19388 2000 2000] failed
07-10 15:50:33.042 19388 19388 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.042 19388 19388 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.045 19390 19390 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19390 2000 2000] failed
07-10 15:50:33.045 19390 19390 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.045 19390 19390 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.048 19391 19391 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19391 2000 2000] failed
07-10 15:50:33.048 19391 19391 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.048 19391 19391 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.202  1340  1340 W A01c06/ICON: AppIconWeatherModel --> initWeatherListener, retryTimes: 4
07-10 15:50:33.204   736  1042 W C01123/BMSCommon: bundle not exist -n com.huawei.hmsapp.totemweather -u 100 -i 0 -f 32
07-10 15:50:33.204   736  1042 W C01121/BMSQuery: GetBundleInfo failed -n com.huawei.hmsapp.totemweather -u 100
07-10 15:50:33.204   476  1998 E C01651/BundleMgrProxy: GetBundleInfoFromBMS: GetBundleInfo failed!bundleName is com.huawei.hmsapp.totemweather, userId is 100
07-10 15:50:33.204   476  1998 E C01651/DataProviderConfig: GetFromProxyData: Get bundleInfo failed! bundleName:com.huawei.hmsapp.totemweather, userId:100, visitedId:100, uri:******icIconInfo
07-10 15:50:33.204   476  1998 E C01651/DataShareServiceImpl: GetBMSAndMetaDataStatus: CalledInfo failed! token:0x2009e4cc,ret:1001,uri:******icIconInfo
07-10 15:50:33.204   476  1998 E C01651/DataShareServiceImpl: GetSilentProxyStatus: BMS or metaData not ready to complete, token:0x2009e4cc, uri:******icIconInfo
07-10 15:50:33.205  1340  1340 E A01c06/ICON: AppIconWeatherModel --> get weather info failed, code: 15700010, message: The DataShareHelper is not initialized successfully.
07-10 15:50:33.265  1340  1557 I C03f01/NAPI: taskpool:: threads: 3, running: 0, idle: 3, timeout: 0
07-10 15:50:33.313   249   490 I C02800/AccountManager: [][InitializeSetting:170] enter
07-10 15:50:33.313   249   490 I C02801/AccountManager: [][RegisterSettingObserver:156] [AccountSetting] Registering observer of 'accessibility_shortcut_enabled' in datashare:///com.ohos.settingsdata/entry/settingsdata/USER_SETTINGSDATA_SECURE_100?Proxy=true
07-10 15:50:33.314   249   490 E C02801/AccountManager: [][RegisterSettingObserver:162] [AccountSetting] Failed to register 'accessibility_shortcut_enabled' observer, error:19
07-10 15:50:33.314   249   490 I C02801/AccountManager: [][RegisterSettingObserver:156] [AccountSetting] Registering observer of 'accessibility_shortcut_enabled_on_lock_screen' in datashare:///com.ohos.settingsdata/entry/settingsdata/USER_SETTINGSDATA_SECURE_100?Proxy=true
07-10 15:50:33.314   249   490 E C02801/AccountManager: [][RegisterSettingObserver:162] [AccountSetting] Failed to register 'accessibility_shortcut_enabled_on_lock_screen' observer, error:19
07-10 15:50:33.314   249   490 I C02801/AccountManager: [][RegisterSettingObserver:156] [AccountSetting] Registering observer of 'accessibility_shortcut_timeout' in datashare:///com.ohos.settingsdata/entry/settingsdata/USER_SETTINGSDATA_SECURE_100?Proxy=true
07-10 15:50:33.314   249   490 E C02801/AccountManager: [][RegisterSettingObserver:162] [AccountSetting] Failed to register 'accessibility_shortcut_timeout' observer, error:19
07-10 15:50:33.314   249   490 I C02800/AccountManager: [][InitializeSetting] leave
07-10 15:50:33.314   249   490 I C02801/TouchDrawingManager: [][CreateObserver:217] Setup observer of show-touch-track
07-10 15:50:33.314   249   490 E C02801/TouchDrawingManager: [][CreateBubbleObserver:251] Register setting observer failed, ret:19
07-10 15:50:33.314   249   490 I C02801/TouchDrawingManager: [][CreateObserver:222] Setup observer of show-touch-position
07-10 15:50:33.314   249   490 E C02801/TouchDrawingManager: [][CreatePointerObserver:277] Register setting observer failed, ret:19
07-10 15:50:33.314   249   490 E C02802/setting_DataShare: [][GetBoolValue:88] Get bool value fail
07-10 15:50:33.377   129  1369 I C01800/SAMGR: NF SA:65962,803_53866
07-10 15:50:33.581   129  1369 I C01800/SAMGR: NF SA:65962,803_53867
07-10 15:50:33.600 19393 19393 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19393 2000 2000] failed
07-10 15:50:33.600 19393 19393 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.600 19393 19393 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.609 19393 19393 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19393 2000 2000] failed
07-10 15:50:33.609 19393 19393 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.609 19393 19393 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.662 19396 19396 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19396 2000 2000] failed
07-10 15:50:33.662 19396 19396 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.662 19396 19396 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.668 19396 19396 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19396 2000 2000] failed
07-10 15:50:33.668 19396 19396 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.668 19396 19396 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = brightness
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title =
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = ambient
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = ibat
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = vbat
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu0_min_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu0_cur_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu0_max_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu4_min_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu4_cur_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu4_max_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu7_min_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu7_cur_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cpu7_max_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = gpu_min_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = gpu_cur_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = gpu_max_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = ddr_cur_freq
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = set_IPApower
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: Read node failed, title = cur_IPApower
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: get node failed
07-10 15:50:33.736   588   766 W C02943/ThermalHdi: get node failed
07-10 15:50:33.737   588   766 W C02943/ThermalHdi: get node failed
07-10 15:50:33.780 19400 19400 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19400 2000 2000] failed
07-10 15:50:33.780 19400 19400 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.780 19400 19400 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.787 19403 19403 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19403 2000 2000] failed
07-10 15:50:33.787 19403 19403 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.787 19403 19403 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.787 19404 19404 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19404 2000 2000] failed
07-10 15:50:33.787 19404 19404 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.787 19404 19404 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
07-10 15:50:33.787 19402 19402 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [19402 2000 2000] failed
07-10 15:50:33.787 19402 19402 W C02c02/PARAM: deny access persist.init.debug.loglevel label 24076 7
07-10 15:50:33.787 19402 19402 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
